"date","title","time","class"
"23 April 2019","Serangan Bom Ganggu Perekonomian Sri Lanka","10:03 WIB","Negative"
"23 April 2019","Draf Perpres Mobil Listrik Sudah Dikirim ke Jokowi, Kapan Ditandatangani?","09:26 WIB","Positive"
"23 April 2019","Produsen Diminta Bikin Kemasan Plastik yang Mudah Terurai","08:35 WIB","Positive"
"23 April 2019","Jokowi Ubah Konsentrasi Pembangunan, Ini Sektor Saham yang Berpotensi Untung","07:38 WIB","Positive"
"23 April 2019","Investor Saham Ini Terima Dividen Rp 16,5 Miliar dari Satu Emiten","06:36 WIB","Positive"
"23 April 2019","[POPULER MONEY] Alfamart Digugat Rp 15 Miliar | 10 Pekerjaan Unik di Dunia","05:39 WIB","Neutral"
"24 April 2019","Kuartal I 2019, BRI Salurkan Kredit Rp 855,47 Triliun","22:52 WIB","Positive"
"24 April 2019","Pelabuhan Didorong Berperan Dongkrak Perekonomian Nasional","21:40 WIB","Positive"
"24 April 2019","Di Kuartal I 2019, Digitalisasi Antar BRI Raih Laba Rp 8,2 Triliun","20:30 WIB","Positive"
"24 April 2019","Antam Targetkan Penjualan Emas Naik 15 Persen Tahun Ini","19:10 WIB","Positive"
"24 April 2019","Ini Saran Pengusaha Hotel Agar Harga Tiket Pesawat Bisa Turun","18:39 WIB","Positive"
"24 April 2019","Naik 10,42 Persen, Laba BRI Kuartal I 2019 Capai Rp 8,2 Triliun","17:35 WIB","Positive"
"24 April 2019","Imbas Perang Dagang, Indonesia Paling Bontot Terima Limpahan Investasi","15:37 WIB","Negative"
"24 April 2019","Antam Bagikan Dividen Rp 306 Miliar","15:20 WIB","Positive"
"24 April 2019","Pertumbuhan Ekonomi Asia Timur dan Pasifik Diprediksi Melambat di 2019 dan 2020","14:08 WIB","Negative"
"24 April 2019","Pertumbuhan Ekonomi Dunia Lemah, Defisit Neraca Perdagangan RI Bisa Melebar","13:22 WIB","Negative"
"24 April 2019","Analis: Sanksi Minyak Iran Bebankan Ekonomi Asia","13:04 WIB","Negative"
"24 April 2019","3 Negara Ini Pastikan Suplai Global Aman Meski Tak Import Minyak Iran","12:20 WIB","Neutral"
"24 April 2019","Perkuat Akses Pasar dan Investasi Jasa, Menteri Ekonomi ASEAN Teken Perjanjian Perdagangan Jasa","11:54 WIB","Positive"
"24 April 2019","Berinvestasi Lewat Equity Crowdfunding, Apa Kelebihannya dibanding Platform Lain?","08:05 WIB","Neutral"
"24 April 2019","[POPULER MONEY] Investor Perorangan Dapat DIviden Rp 16,5 Miliar | Pembentukan Holding BUMN Asuransi","07:02 WIB","Positive"
"24 April 2019","Menkeu: Pemilu Aman Tingkatkan Kepercayaan ke Perekonomian RI","06:36 WIB","Positive"
"25 April 2019","Naik 7,6 Persen, CIMB Niaga Catatkan Laba Bersih Rp 944 Miliar","22:21 WIB","Positive"
"25 April 2019","Masih Mahal, Harga Tiket Pesawat akan Diatur Pemerintah","21:54 WIB","Negative"
"25 April 2019","Indonesia-Kanada Dorong Inovasi Pengembangan Ekonomi Lokal","20:23 WIB","Positive"
"25 April 2019","Kuartal I 2019, BCA Salurkan Kredit Rp 532 Triliun","19:15 WIB","Positive"
"25 April 2019","Prospek Ekonomi Membaik, Aliran Modal Asing ke RI Kian Bergairah","18:41 WIB","Positive"
"25 April 2019","BCA Cetak Laba Rp 6,1 Triliun di Kuartal I 2019","18:17 WIB","Positive"
"25 April 2019","Gubernur BI: Nilai Tukar Rupiah terhadap Dollar AS Masih Terlalu Murah","17:29 WIB","Negative"
"25 April 2019","Izin Impor 115.000 Ton Bawang Putih Terbit, Lainnya Menyusul","17:28 WIB","Negative"
"25 April 2019","Ini Cara Beli Emas Tanpa Harus Pergi ke Toko","16:00 WIB","Neutral"
"25 April 2019","2 Hal Ini Sebabkan Tesla Rugi Hampir Rp 10 Triliun","15:51 WIB","Negative"
"25 April 2019","Prospek Ekonomi Pasca-Pemilu: Investasi Naik, Bisnis Bergeliat","12:18 WIB","Positive"
"25 April 2019","Mau Bisnis Offline dan Online Berkembang Bersamaan? Simak Tips Ini","11:00 WIB","Neutral"
"25 April 2019","Berapa Banyak Cadangan Emas Antam saat Ini?","09:51 WIB","Neutral"
"25 April 2019","Ingin Bisnis E-commerce Berkembang? Perhatikan 3 Langkah Ini","09:07 WIB","Neutral"
"25 April 2019","Dompet Dhuafa Targetkan Kumpulkan Dana Rp 200 Miliar selama Ramadhan 2019","07:31 WIB","Positive"
"25 April 2019","Ini Sebab Pertumbuhan Ekonomi Makassar Lampaui Sulsel dan Nasional","07:00 WIB","Positive"
"25 April 2019","Antam Minat Akuisisi 20 Persen Saham Vale","06:08 WIB","Positive"
"25 April 2019","Untung Rp 10 Miliar dalam Sehari, Ini Catatan Investasi Lo Kheng Hong","06:08 WIB","Neutral"
"25 April 2019","Lima Gamers Berpenghasilan Terbesar di Indonesia","05:25 WIB","Neutral"
"26 April 2019","PGN Bagikan Dividen Rp 1,3 Triliun","22:02 WIB","Positive"
"26 April 2019","Bos Adaro Energy Jadi Pemegang Saham Mayoritas Startup Umma","20:21 WIB","Positive"
"26 April 2019","Triwulan I 2019, Bank BJB Salurkan Kredit Mikro Rp 5,5 Triliun","19:38 WIB","Positive"
"26 April 2019","Naik 24,9 Persen, Laba Bersih IPC Capai Rp 757,9 Miliar","16:36 WIB","Positive"
"26 April 2019","Gairahkan Industri Halal, Pemerintah Susun Masterplan Ekonomi Syariah","15:48 WIB","Positive"
"26 April 2019","YLKI Minta Lonjakan Harga yang Ugal-ugalan Bisa Dicegah Saat Ramadhan","15:03 WIB","Positive"
"26 April 2019","Bangun Ekonomi Syariah Tak Cukup Hanya Sediakan Jasa Keuangan Syariah...","14:57 WIB","Positive"
"26 April 2019","UMKM dan Partisipasi Perempuan Jadi Fokus Dorong Ekonomi Asia Pasifik","14:03 WIB","Positive"
"26 April 2019","Menhub Bantah Tak Bisa Urusi Harga Tiket Pesawat yang Masih Mahal","11:06 WIB","Negative"
"26 April 2019","Ini 11 Kepribadian yang Bisa Menghancurkan Bisnis","07:26 WIB","Neutral"
"26 April 2019","Membaca Gelagat Ekonomi Seminggu Pasca Pemilu","07:08 WIB","Neutral"
"26 April 2019","[POPULER MONEY] Investasi Untung Rp 10 Miliar Sehari | Gamers Berpenghasilan Tertinggi","06:28 WIB","Positive"
"26 April 2019","Kinerja Rekayasa Industri Diganjar Penghargaan","05:09 WIB","Positive"
"27 April 2019","Berkat Sayuran Super, Kopontren Ini Bisa Raup Omzet Puluhan Juta Rupiah","21:20 WIB","Positive"
"27 April 2019","Karyawan Garuda Tuntut Kisruh Internal Pemegang Saham Diselesaikan","20:24 WIB","Negative"
"27 April 2019","Jadi Anak Muda Itu Berperan, Bukan Baperan...","18:23 WIB","Neutral"
"27 April 2019","Bahan Baku Baju Muslim Masih Impor, Apa Alasannya?","14:20 WIB","Negative"
"27 April 2019","Bangun Ekonomi Syariah, Ini Saran Menteri PPN untuk Milenial","13:31 WIB","Positive"
"28 April 2019","Jelang Ramadhan, Investasi Emas Antam Menarik untuk Dilirik","20:00 WIB","Positive"
"28 April 2019","Penerimaan Pajak Lesu, Risiko Utang Pemerintah Berpotensi Meningkat","19:18 WIB","Negative"
"28 April 2019","Ekonomi AS Tumbuh 3,2 Persen di Kuartal I 2019","17:42 WIB","Positive"
"28 April 2019","Dalam Seminggu, Kekayaan 6 Miliarder Ini Melonjak Rp 184,4 Triliun","16:23 WIB","Neutral"
"28 April 2019","Rayakan Ulang Tahun ke-56, Taspen Luncurkan Corporate University","14:00 WIB","Positive"
"28 April 2019","Satgas Waspada Investasi Hentikan 73 Entitas Investasi Tanpa Izin","12:01 WIB","Negative"
"28 April 2019","Pengamat Nilai Program AUTP Kementan Tak Dapat Disrpelekan","08:43 WIB","Positive"
"28 April 2019","Gara-gara Bitcoin, Miliarder Jepang Ini Kehilangan Rp 1,84 Triliun","08:32 WIB","Neutral"
"29 April 2019","Mengenal Lebih Dekat dengan GIft Series, Produk Emas Terbaru Antam","20:30 WIB","Positive"
"29 April 2019","Per Maret 2019, Mandiri Salurkan Rp 177,8 Triliun untuk Infrastruktur","20:08 WIB","Positive"
"29 April 2019","Kuartal I 2019, Bank Mandiri Salurkan Kredit Rp 790,5 Triliun","18:37 WIB","Positive"
"29 April 2019","Kuartal I 2019, Bank Mandiri Cetak Laba Rp 7,2 Triliun","18:02 WIB","Positive"
"29 April 2019","Produksi Emas Freeport Merosot 72,77 Persen di Kuartal I 2019, Ini Sebabnya","16:58 WIB","Negative"
"29 April 2019","Perkuat Permodalan, PNM Terbitkan Obligasi Rp 6 Triliun","16:46 WIB","Positive"
"29 April 2019","Berdayakan Perekonomian Pedesaan, TelkomGroup Bangun Balkondes","13:00 WIB","Positive"
"29 April 2019","Perusahaan Sandiaga Catat Laba Bersih Rp 1,1 Triliun di Kuartal I 2019","12:51 WIB","Positive"
"29 April 2019","Sukses Main Saham, Lo Kheng Hong Ternyata Tidak Punya Ini","12:06 WIB","Neutral"
"29 April 2019","Untuk Pertama Kali, Pemanfaatan Gas Domestik Lebih Besar daripada Ekspor","11:19 WIB","Positive"
"29 April 2019","Lakukan Ini untuk Hindari Kerugian Saat Main Saham","10:53 WIB","Neutral"
"29 April 2019","Avengers: Endgame Raup Rp 16,8 Triliun Hanya Dalam Waktu 5 Hari","08:08 WIB","Neutral"
"29 April 2019","Faisal Basri: Pak Jokowi Harus Punya Unit Khusus Membakar Lemak Penghambat Ekonomi","05:06 WIB","Negative"
"30 April 2019","Telkom Indonesia Bukukan Pendapatan Rp130,8 Triliun","23:25 WIB","Positive"
"30 April 2019","Di Kuartal I Tahun 2019, PGN Raih Laba Bersih Rp 920 Miliar","21:43 WIB","Positive"
"30 April 2019","Catat Laba Rp 5,02 Triliun, PTBA Bagikan Deviden Rp 3,76 Triliun","20:22 WIB","Positive"
"30 April 2019","Pindah Ibu Kota, Bagaimana Nasib Proyek Rp 571 Triliun Anies di Jakarta?","14:31 WIB","Neutral"
"30 April 2019","Singapura Masih Jadi Negara dengan Investasi Terbesar di Indonesia","14:11 WIB","Positive"
"30 April 2019","Kuartal I 2019, Indonesia Dapat Investasi Rp 195,1 Triliun","13:23 WIB","Positive"
"30 April 2019","Maret 2019, Uang Beredar Meningkat Jadi Rp 5.744,2 Triliun","11:42 WIB","Positive"
"30 April 2019","Ibu Kota Pindah, Jakarta Tetap Jadi Pusat Bisnis","10:02 WIB","Neutral"
"30 April 2019","Optimalkan Lahan Rawa, Kementan Gelontorkan Anggaran Rp 2,5 Triliun","09:00 WIB","Positive"
"30 April 2019","Harga Saham Turun, Nilai Pasar Google Tergerus Rp 840 Triliun","06:40 WIB","Negative"
"01 Mei 2019","Performa Pabrik Meningkat, Pasokan Pupuk Bersubsidi Terpenuhi","21:19 WIB","Positive"
"01 Mei 2019","Bantu Permodalan Pelapak, Bukamodal Beri Pinjaman Hingga Rp 2 Miliar","14:02 WIB","Positive"
"01 Mei 2019","Lippo Karawaci Raup Pendapatan Rp 2,8 triliun, Ini Harapan John Riady","10:09 WIB","Positive"
"02 Mei 2019","Soal Harga Tiket Pesawat, Menhub Lempar Bola ke Menteri BUMN","21:02 WIB","Neutral"
"02 Mei 2019","ASEAN+3 Optimistis Pertumbuhan Ekonomi Positif","20:30 WIB","Positive"
"02 Mei 2019","Genjot Bisnis di Era Digital, BNI Gaet 30 Fintech","18:30 WIB","Positive"
"02 Mei 2019","Didominasi Ekspor, Mark Dynamics Raup Penjualan Rp 88,06 Miliar di Kuartal I 2019","18:03 WIB","Positive"
"02 Mei 2019","Tak Terprovokasi Saat May Day, Menaker Apresiasi Buruh di Bandung","16:50 WIB","Positive"
"02 Mei 2019","Kuartal Pertama 2019, Pendapatan Telkom Capai Rp 34,84 triliun","15:48 WIB","Positive"
"02 Mei 2019","Menabung Emas di Platform Ini, Bisa Dapat Bonus Emas Lagi","13:41 WIB","Positive"
"02 Mei 2019","Impor Minyak Turun, Pemerintah Hemat Rp 20 Triliun","12:59 WIB","Positive"
"02 Mei 2019","Kenapa Ekonomi Global Tiba-tiba Tampak Lebih Kuat?","10:08 WIB","Positive"
"02 Mei 2019","Cara yang Tepat Berinvestasi di Sektor Real Estate","08:26 WIB","Neutral"
"03 Mei 2019","Jelang Ramadhan, Yuk Cek Harga Sembako Via Online","20:40 WIB","Neutral"
"03 Mei 2019","Pelaku Ekonomi Digital Perlu Tingkatkan Transparansi Data Konsumen","18:43 WIB","Positive"
"03 Mei 2019","Bawang Putih Impor Masuk Hari Ini","16:03 WIB","Negative"
"03 Mei 2019","CIMB Kolaborasi dengan Principal Beri Solusi Investasi untuk Nasabah","15:49 WIB","Positive"
"03 Mei 2019","Pelaku Bisnis Online, Tingkatkanlah Keamanan Konsumen...","15:15 WIB","Positive"
"03 Mei 2019","Soal Harga Tiket Pesawat, Kementerian BUMN Tak Bisa Intervensi Garuda","13:34 WIB","Negative"
"03 Mei 2019","Saham Bank Danamon Merosot Terus, Apa Sebabnya?","12:24 WIB","Negative"
"03 Mei 2019","Minat Investasi Sukuk Tabungan 004? Begini Prosedur Pembeliannya","11:08 WIB","Neutral"
"03 Mei 2019","Investasi Mulai Rp 1 Jutaan? Sukuk Tabungan 004 Bisa Dibeli Hari Ini","10:37 WIB","Neutral"
"03 Mei 2019","Saham Anjlok, Garuda Indonesia Dipandang Perlu Beri Penjelasan Rinci","09:40 WIB","Negative"
"03 Mei 2019","Bagaimana Nasib Bisnis Properti Jakarta Jika Ibu Kota Dipindahkan?","09:16 WIB","Neutral"
"03 Mei 2019","Ekspor Rendah di Tengah Gejolak Ekonomi Global, Indonesia Untung?","08:01 WIB","Negative"
"03 Mei 2019","Buka Rekening di Bank Cukup Rp 1.000, Ini Syaratnya","07:07 WIB","Neutral"
"03 Mei 2019","Sanggupkah Pemerintah Menurunkan Harga Tiket Pesawat?","07:02 WIB","Negative"
"04 Mei 2019","Susi: Penenggelaman Kapal Asing Ilegal akan Dongkrak Perekonomian","19:50 WIB","Positive"
"04 Mei 2019","Haruskah Harga Tiket Pesawat Diturunkan?","16:53 WIB","Neutral"
"04 Mei 2019","Kompas100 CEO Forum Sumbang Rp 50 Juta lebih untuk Lembaga Pendidikan Khusus Disabilitas","15:21 WIB","Positive"
"04 Mei 2019","Mau Investasi? Ini Tempat Beli Reksa Dana ‘Online’","08:32 WIB","Neutral"
"04 Mei 2019","Harkulnas 2019, Pesan Makanan Lewat Go-Food Bisa Dapat Emas Batangan","08:00 WIB","Positive"
"05 Mei 2019","Menteri Rini: Harga Tiket Garuda Masih Normal-normal Aja","20:44 WIB","Positive"
"05 Mei 2019","Menteri BUMN: Saya Tak Bisa Minta Garuda Turunkan Harga Tiket Pesawat","19:39 WIB","Negative"
"05 Mei 2019","Rini: Laba Bersih BUMN di Atas Rp 200 Triliun Sudah Audited","18:21 WIB","Positive"
"05 Mei 2019","Mentan Blacklist 56 Importir Bawang Putih","17:38 WIB","Negative"
"05 Mei 2019","Operasi Pasar, Mentan Ingin Harga Bawang Putih Maksimal Rp 30.000","16:35 WIB","Positive"
"05 Mei 2019","Ibu Kota Baru Tidak akan Jadi Penyangga Bisnis","11:22 WIB","Neutral"
"05 Mei 2019","Bisnis Sedotan Bambu, Yumna Bisa Raup Omzet hingga Rp 100 Juta","09:17 WIB","Positive"
"06 Mei 2019","Angkutan Ekspor-Impor Harus Laik Jalan Meski Sudah Pakai Stiker","22:02 WIB","Positive"
"06 Mei 2019","KPPU Minta Kementan Konsisten Terhadap Aturan Impor Bawang Putih","21:03 WIB","Positive"
"06 Mei 2019","Angkutan Ekspor-Impor Wajib Berstiker yang Dikeluarkan Pemerintah","17:43 WIB","Positive"
"06 Mei 2019","Ini 10 Sektor dengan Tingkat Optimismisme Pelaku Bisnis Tertinggi","16:59 WIB","Positive"
"06 Mei 2019","BI: Rupiah Tertekan Diperparah Pernyataan Trump soal Tarif Produk China","16:22 WIB","Negative"
"06 Mei 2019","Menilik Dampak Pemilu 2019 terhadap Pertumbuhan Ekonomi Indonesia","15:00 WIB","Neutral"
"06 Mei 2019","Kuartal I 2019, Ekonomi Indonesia Tumbuh 5,07 Persen","12:12 WIB","Positive"
"06 Mei 2019","Ini Keterampilan Kunci untuk Cepat Kembangkan Bisnis","11:10 WIB","Neutral"
"06 Mei 2019","Industri Farmasi Berharap pada Penguatan Rupiah","10:35 WIB","Positive"
"06 Mei 2019","Jaga Harga Telur Ayam, Bulog Gandeng Peternak","09:31 WIB","Positive"
"06 Mei 2019","Bidik Film Terlaris Sepanjang Masa, Avengers: Endgame Tembus Rp 29 Triliun","07:08 WIB","Neutral"
"06 Mei 2019","Mengintip Gurihnya Bisnis Dimsum Beku","06:10 WIB","Neutral"
"06 Mei 2019","[POPULER MONEY] Ganjil Genap Saat Mudik | Bisnis Sedotan Bambu Raup Rp 100 Juta","05:40 WIB","Positive"
"07 Mei 2019","Kresna Graha Targetkan Pendapatan 2019 Lampaui Rp 8 Triliun","20:34 WIB","Positive"
"07 Mei 2019","Lelang SUN, Pemerintah Tarik Utang Rp 21,5 Triliun","19:15 WIB","Positive"
"07 Mei 2019","Jaga Stabilitas Rupiah, BI Perketat Aturan untuk Operator Pasar Uang","18:40 WIB","Positive"
"07 Mei 2019","Dampak Lebaran, BI Prediksi Harga Eceran Naik dalam 3 Bulan ke Depan","14:57 WIB","Positive"
"07 Mei 2019","Melambat, Ekonomi DKI Jakarta Tumbuh 6,23 Persen di Kuartal I 2019","13:50 WIB","Negative"
"07 Mei 2019","Gateway Partner Beli Saham Lippo Karawaci Melalui Right Issue","13:09 WIB","Positive"
"07 Mei 2019","Kini, Orang Kaya Banyak Berinvestasi untuk Pendidikan dan Kesehatan","13:06 WIB","Positive"
"07 Mei 2019","Yuk Investasi Syariah di Bulan Penuh Berkah...","12:29 WIB","Neutral"
"07 Mei 2019","Indonesia Berpotensi Catat Pertumbuhan Permintaan Sarung Tangan Medis","12:24 WIB","Positive"
"07 Mei 2019","Harga Tiket Pesawat Mahal, Menanti Sikap Pemerintah dan Langkah Maskapai","12:16 WIB","Negative"
"07 Mei 2019","Pangeran Harry Sambut Anak Pertama, Ekonomi Inggris Bisa Terdongkrak","12:05 WIB","Positive"
"07 Mei 2019","Tarif Baru Ojek Online Bisa Ganggu Ekonomi Indonesia...","09:34 WIB","Negative"
"07 Mei 2019","Kali Ini, Apakah Maskapai Mau Turunkan Harga Tiket Pesawat?","06:34 WIB","Negative"
"07 Mei 2019","Pelaku UMKM dapat Inspirasi Resep Kue untuk Bisnis Jelang Lebaran","04:00 WIB","Positive"
"08 Mei 2019","Capaian Lifting Minyak Masih di Bawah Target","20:43 WIB","Negative"
"08 Mei 2019","Starbucks Dapat Iklan Gratis Senilai Rp 32,9 Triliun di Game of Thrones?","19:39 WIB","Neutral"
"08 Mei 2019","Pertumbuhan Ekonomi Diprediksi Sulit Capai Target, Ini Penyebabnya","19:00 WIB","Negative"
"08 Mei 2019","Rupiah Melemah ke Rp 14.295 Per Dollar AS Gara-gara Perang Dagang","17:59 WIB","Negative"
"08 Mei 2019","Sri Mulyani: Pertumbuhan Ekonomi Kuartal I-2019 Bisa Lebih Tinggi","16:02 WIB","Positive"
"08 Mei 2019","Dongkrak Ekonomi dan Pluralisme, Pemkot Bogor Gandeng PNJ dan Panorama Group","15:24 WIB","Positive"
"08 Mei 2019","Segera Cair, THR dan Gaji ke-13 PNS-Pensiunan Capai Rp 40 Triliun","15:01 WIB","Negative"
"08 Mei 2019","Konsisten, Kementan Jalankan Aturan Wajib Tanam Bagi Importir Bawang Putih","14:30 WIB","Positive"
"08 Mei 2019","Mengejutkan, Ekspor China Anjlok 2,7 Persen di April 2019","14:13 WIB","Negative"
"08 Mei 2019","Ternyata, 6 Kebiasaan Unik Investasi Milenial Ini Patut Disimak","13:17 WIB","Neutral"
"08 Mei 2019","Lewat Wakaf, Indonesia Bisa Berpotensi Jadi Negara Pendonor","13:06 WIB","Positive"
"08 Mei 2019","Masyarakat Kecewa Harga Tiket Pesawat Masih Mahal, Apa Kata Menhub?","12:44 WIB","Negative"
"08 Mei 2019","[POPULER MONEY] Ramai Tagar #PecatBudiKarya | Investasi Orang Kaya","06:00 WIB","Negative"
"09 Mei 2019","Jelang Lebaran, Bank Mandiri Siapkan Dana Tunai Rp 54,9 Triliun","21:27 WIB","Positive"
"09 Mei 2019","Cukup Rp 10.000, Anda Bisa Punya Reksa Dana Syariah","20:16 WIB","Neutral"
"09 Mei 2019","Kuartal I 2019, Emiten Konstruksi Surya Semesta Internusa Raup Pendapatan Rp 823,7 Miliar","19:51 WIB","Positive"
"09 Mei 2019","Kepala Bappenas: Pemindahan Ibu Kota Masuk RPJMN 2020-2024","18:48 WIB","Neutral"
"09 Mei 2019","Dijegal Uni Eropa, Kemendag Berupa Perluas Ekspor Kelapa Sawit","17:51 WIB","Negative"
"09 Mei 2019","Strategi Garuda di Bisnis Logistik, Gandeng Go-Jek hingga Drone Kargo","16:10 WIB","Positive"
"09 Mei 2019","Waskita Karya Bagikan Dividen Rp 990,7 Miliar","15:14 WIB","Positive"
"09 Mei 2019","Emiten Kelapa Sawit Dharma Satya Nusantara Sebar Dividen Rp 104,6 Miliar","14:02 WIB","Positive"
"09 Mei 2019","HM Sampoerna Tebar Dividen Rp 117,2 per Saham","13:45 WIB","Positive"
"09 Mei 2019","Tak Hanya Tanah, Kini Saham Juga Bisa Diwakafkan","12:20 WIB","Positive"
"09 Mei 2019","IPC Jajaki Kerjasama Investasi dengan Guangzhou","10:18 WIB","Positive"
"09 Mei 2019","Ombudsman: Bongkar-Pasang Kepala BP Batam Bikin Investasi Berantakan","09:36 WIB","Negative"
"09 Mei 2019","Ekonom: Pemerintah Kecolongan Naiknya Harga Pangan saat Ramadhan","09:04 WIB","Negative"
"09 Mei 2019","Direktur Keuangan Garuda Curhat soal Saham yang Anjlok","08:11 WIB","Negative"
"09 Mei 2019","Perang Dagang, China Siap Membalas jika Trump Jadi Naikkan Tarif Impor","07:30 WIB","Negative"
"09 Mei 2019","Ini Ikhtiar SKK Migas Dongkrak Investasi","05:18 WIB","Positive"
"10 Mei 2019","Bio Farma Terpilih untuk Kembangkan Teknologi Transfer Vaksin bagi Anggota OKI","21:47 WIB","Positive"
"10 Mei 2019","Kemendag Tetapkan Harga Eceran Tertinggi Bawang Putih Rp 32.000 Per Kg","21:44 WIB","Positive"
"10 Mei 2019","Kemendag: Toko Ritel Wajib Jual Bawang Putih di Harga Rp 35.000 Per Kg","20:34 WIB","Positive"
"10 Mei 2019","Kemendag Yakin Harga Bawang Putih Bisa Stabil hingga Lebaran","18:07 WIB","Positive"
"10 Mei 2019","Kebutuhan Uang Tunai selama Ramadhan dan Lebaran Capai Rp 217,1 Triliun","16:33 WIB","Positive"
"10 Mei 2019","Mulai Bulan Ini, Indonesia Tak Impor Avtur dan Solar","15:08 WIB","Positive"
"10 Mei 2019","Critical Path Bentuk Unit Bisnis Untuk Kembangkan Bibit Unicorn","15:00 WIB","Positive"
"10 Mei 2019","Jangan Asal Beli Perhiasan Emas, Teliti Kadarnya agar Tidak Menyesal","09:57 WIB","Neutral"
"10 Mei 2019","Fintech Equity Crowdfunding, Alternatif Investasi yang Milenial Banget","07:46 WIB","Neutral"
"11 Mei 2019","Rakyat Mau Harga Tiket Pesawat Turun, Maskapai Perlu Untung, Pemerintah?","14:38 WIB","Neutral"
"11 Mei 2019","Perluas Pasar, 12 Eksportir Perikanan RI Ikut Pameran di Belgia","14:14 WIB","Positive"
"11 Mei 2019","Harga Tiket Pesawat Mahal, Menhub Harus Lebih Berani","13:11 WIB","Positive"
"11 Mei 2019","Jual Saham Treasure Rp1,95 Triliun, PTBA Dapat Capital Gain 49 Persen","12:55 WIB","Positive"
"11 Mei 2019","Beberapa Pelabuhan di Indonesia Berpotensi Jadi Transhipment","10:47 WIB","Positive"
