"date","title","time","class"
"09 Februari 2019","Harga Minyak Naik Meski Jumlah Pengeboran AS Meningkat","08:26 WIB","Negative"
"09 Februari 2019","Ingin Mulai Bisnis Rumahan? Lakukan 5 Pertimbangan Ini","07:46 WIB","Neutral"
"09 Februari 2019","Dolar AS Catat Penguatan Tertinggi dalam 6 Bulan","07:40 WIB","Positive"
"09 Februari 2019","Wall Street Bervariasi di Tengah Kekhawatiran Perang Dagang dan Perlambatan Ekonomi","07:30 WIB","Negative"
"09 Februari 2019","4 Peluang Bisnis dengan Untung Besar di Hari Valentine","06:33 WIB","Neutral"
"09 Februari 2019","Fakta-Fakta Pertumbuhan Ekonomi Indonesia Positif, Meski Tak Capai Target","06:11 WIB","Positive"
"09 Februari 2019","Pemerintah Serap Rp10,1 Triliun dari Lelang Sukuk","05:11 WIB","Positive"
"09 Februari 2019","Modal Kecil Dapat Raup Omzet Jutaan dari Bisnis Jus Buah?","05:09 WIB","Neutral"
"10 Februari 2019","Bos IMF Ingatkan Negara Eksportir Minyak Waspadai Proyek Gajah Putih","20:09 WIB","Positive"
"10 Februari 2019","Menperin: Industri Manufaktur Jadi Tulang Punggung Ekonomi Nasional","19:09 WIB","Positive"
"10 Februari 2019","Ada Formula Harga BBM, Premium Jadi Turun Rp100/Liter","18:16 WIB","Positive"
"10 Februari 2019","Menteri Susi Cari Pasar Alternatif untuk Ekspor Rumput Laut","18:15 WIB","Positive"
"10 Februari 2019","Ini Formula Harga Jual Eceran BBM Nonsubsidi","18:02 WIB","Positive"
"10 Februari 2019","Presiden Jokowi Akui Pernah Remehkan Bisnis Anaknya","17:07 WIB","Neutral"
"10 Februari 2019","Formulasi Harga BBM Nonsubsidi Ditetapkan, Dirjen Migas: Supaya Fair","16:49 WIB","Positive"
"10 Februari 2019","Harga Pangan Hari Ini, Cabai Merah hingga Bawang Putih Turun","11:30 WIB","Positive"
"10 Februari 2019","Turun Jadi Rp6.450/Liter, Berikut Pergerakan Harga BBM Premium dari Era Soeharto hingga Sekarang","11:23 WIB","Positive"
"10 Februari 2019","Premium dan Pertamax Turun, Ini Daftar Lengkap Harga BBM","10:02 WIB","Positive"
"10 Februari 2019","Harga BBM Shell Turun","07:07 WIB","Positive"
"10 Februari 2019","Bisnis Penerbangan Itu Mahal","06:17 WIB","Negative"
"10 Februari 2019","Fakta-Fakta Tol Laut yang Ampuh Turunkan Harga Barang","06:04 WIB","Positive"
"10 Februari 2019","Bisnis Burger Gerobak Bisa Hasilkan Untung Besar, Simak Yuk Gambarannya","05:06 WIB","Positive"
"11 Februari 2019","Presiden Jokowi Pamer Jembatan Sikundo Eks 'Indiana Jones' Rp3,74 Miliar","21:57 WIB","Positive"
"11 Februari 2019","Harga Premium Turun, Menko Luhut: Ekonomi Kita Makin Baik","19:58 WIB","Positive"
"11 Februari 2019","Bulan Depan Harga BBM Bisa Turun Lagi, Ini Syaratnya","19:34 WIB","Positive"
"11 Februari 2019","Tarif Tol Bandara Soetta Naik Rp500, Bagaimana Pelayanannya?","19:16 WIB","Negative"
"11 Februari 2019","Ditekan Dolar AS, Rupiah Keok Lagi ke Rp14.034/USD","17:12 WIB","Negative"
"11 Februari 2019","Bea Masuk Impor Etil Alkohol dari Pakistan 0%, Mendag: Itu untuk Industri","17:03 WIB","Positive"
"11 Februari 2019","IHSG Ditutup Merosot ke 6.495","16:15 WIB","Negative"
"11 Februari 2019","Dirut Pertamina: Penurunan Harga Premium Tak Ganggu Keuangan Perusahaan","15:53 WIB","Positive"
"11 Februari 2019","Harga Premium hingga Pertamax Diturunkan, Begini Alasan Kementerian ESDM","15:20 WIB","Positive"
"11 Februari 2019","Rapat di DPR, Menteri Jonan: Harga Premium Turun Rp100/Liter","15:05 WIB","Positive"
"11 Februari 2019","Harga Gas Elpiji 3 Kg Berbeda-beda, Ini Penjelasan Menteri ESDM","15:02 WIB","Negative"
"11 Februari 2019","Perjanjian Kerjasama RI-Pakistan Didasarkan Perpres","14:49 WIB","Positive"
"11 Februari 2019","Naik 121%, BEI Pantau Ketat Saham Smartfren","13:48 WIB","Negative"
"11 Februari 2019","IHSG Balik Melemah 5 Poin di Jeda Sesi I","12:21 WIB","Negative"
"11 Februari 2019","Investasi Industri Orientasi Ekspor Digenjot Lewat Insentif","11:42 WIB","Positive"
"11 Februari 2019","Pertamina Tambah Penyalur BBM Satu Harga di Sulawesi","11:33 WIB","Positive"
"11 Februari 2019","Jaya Ancol Bayar Obligasi Rp350 Miliar","11:31 WIB","Positive"
"11 Februari 2019","CNKO Bukukan Rugi Rp840,97 Miliar","11:25 WIB","Negative"
"11 Februari 2019","Pengangguran di Negara Ini Digaji Rp8,8 Juta/Bulan","10:57 WIB","Neutral"
"11 Februari 2019","Harga Emas Antam Dijual Rp666.000/Gram","09:29 WIB","Positive"
"11 Februari 2019","Pagi Ini Rupiah Dekati Level Rp14.000/USD","09:23 WIB","Positive"
"11 Februari 2019","IHSG Cuma Naik 2 Poin ke 6.523","09:10 WIB","Positive"
"11 Februari 2019","Kemenhub: Kenaikan Harga Tiket Pesawat Masih Wajar","08:28 WIB","Positive"
"11 Februari 2019","Harga Minyak Turun hingga 4,6%","08:00 WIB","Positive"
"12 Februari 2019","Mimpi Sri Mulyani Indonesia Jadi Eksportir Kendaraan Terbesar ke-12 di Dunia","21:38 WIB","Positive"
"12 Februari 2019","Ada Aturan Baru, Ekspor Kendaraan Ditarget Jadi 400 Ribu Unit","21:16 WIB","Positive"
"12 Februari 2019","Simplifikasi Aturan Ekspor Kendaraan Hemat Rp314 Miliar/Tahun","20:31 WIB","Positive"
"12 Februari 2019","Dampak Ekonomi Tol Trans Jawa Terasa 5 Tahun Lagi","20:07 WIB","Positive"
"12 Februari 2019","Tekan Defisit, Sri Mulyani Permudah Syarat Ekspor Kendaraan Jadi","19:31 WIB","Positive"
"12 Februari 2019","Sri Mulyani hingga Menko Darmin Launching Simplifikasi Ekspor Kendaraan Bermotor","18:09 WIB","Positive"
"12 Februari 2019","Rupiah Tertekan ke Level Rp14.067/USD","17:26 WIB","Negative"
"12 Februari 2019","PTDI Siap Ekspor Pesawat ke Nepal hingga Senegal","16:59 WIB","Positive"
"12 Februari 2019","LRT Palembang Bawa Mujur Perekonomian Daerah","16:35 WIB","Neutral"
"12 Februari 2019","IHSG Ditutup Melemah 1,05% ke 6.426","16:30 WIB","Negative"
"12 Februari 2019","Soal Data Impor Beras, Mentan: Tanya BPS","15:00 WIB","Neutral"
"12 Februari 2019","Mentan: Yang Ngomong Harga Pangan Naik Harus Pakai Data","14:44 WIB","Positive"
"12 Februari 2019","Terkuak Fakta, Harga Avtur di RI Sudah Turun Sejak November 2018","13:46 WIB","Positive"
"12 Februari 2019","Pertamina Diminta Buka-bukaan soal Harga Avtur","13:40 WIB","Positive"
"12 Februari 2019","Wilton Resources Pengendali Saham Renuka Coalindo","13:16 WIB","Positive"
"12 Februari 2019","IHSG Anjlok 1,05% ke 6.426 di Jeda Sesi I","12:25 WIB","Negative"
"12 Februari 2019","Pemerintah Incar Rp30 Triliun dari Lelang Surat Utang","12:20 WIB","Positive"
"12 Februari 2019","Eximbank Siapkan Rp1,65 Triliun Lunasi Obligasi Jatuh Tempo","11:58 WIB","Positive"
"12 Februari 2019","Akuisisi Holcim, Semen Indonesia Targetkan Ekspor 5 Juta Ton Semen","11:45 WIB","Positive"
"12 Februari 2019","Bukan Avtur, Ini Penyebab Mahalnya Harga Tiket Pesawat","11:39 WIB","Negative"
"12 Februari 2019","Apa Benar Harga Avtur Pertamina Lebih Mahal? Ini Faktanya","11:20 WIB","Neutral"
"12 Februari 2019","Kagetnya Jokowi Harga Tiket Pesawat Mahal karena Avtur Dimonopoli","10:58 WIB","Negative"
"12 Februari 2019","Ekspor Produk Industri Kecil dan Menengah Ditargetkan Naik 10%","10:16 WIB","Positive"
"12 Februari 2019","Diduga Monopoli Harga Avtur, Jokowi 'Sentil' Pertamina","09:37 WIB","Negative"
"12 Februari 2019","Melemah, Rupiah Kembali ke Level Rp.14.000/USD","09:26 WIB","Negative"
"12 Februari 2019","Tancap Gas, IHSG Naik 8 Poin ke 6.503","09:09 WIB","Positive"
"12 Februari 2019","Harga Emas Antam Turun Rp2.000/Gram","08:35 WIB","Positive"
"12 Februari 2019","Harga Minyak Jatuh Dipicu Kenaikan Produksi AS","08:16 WIB","Positive"
"12 Februari 2019","Indeks Dolar AS Melanjutkan Tren Penguatan","08:10 WIB","Positive"
"12 Februari 2019","Pengumuman, Tarif Tol Bandara Soetta Naik Rp500","08:00 WIB","Negative"
"12 Februari 2019","Investor Pilih Dolar, Harga Emas Berjangka Turun","07:31 WIB","Positive"
"13 Februari 2019","Presiden Jokowi Perintahkan Harga Avtur Dihitung Ulang","20:46 WIB","Positive"
"13 Februari 2019","Ditopang Daya Beli, Ekonomi Indonesia di 2019 Diprediksi Lebih Baik","20:21 WIB","Positive"
"13 Februari 2019","Jelang Debat Capres, Pengusaha Nantikan Pembahasan BBM dan Impor Pangan","19:26 WIB","Neutral"
"13 Februari 2019","Jasa Marga Habiskan Rp1,2 Triliun Bangun 31 Rest Area","18:58 WIB","Positive"
"13 Februari 2019","Perluas Investasi, Bos BI Andalkan Kantor di Luar Negeri","17:43 WIB","Positive"
"13 Februari 2019","Rupiah Menguat Tipis ke Rp14.059/USD","17:13 WIB","Positive"
"13 Februari 2019","Dibuka Perkasa, IHSG Ditutup Loyo ke Level 6.419","16:26 WIB","Negative"
"13 Februari 2019","Pangkal 'Penyakit' Defisit BPJS Kesehatan Rp16,5 Triliun","16:25 WIB","Negative"
"13 Februari 2019","Kemenhub: Harga Avtur Masih Bisa Turun Lagi","14:39 WIB","Positive"
"13 Februari 2019","Ma'ruf Amin: Pasar Ekonomi Syariah Indonesia Menjanjikan","14:12 WIB","Positive"
"13 Februari 2019","Dikeluhkan Masyarakat, Kemenhub 'Intervensi' Harga Tiket Pesawat","14:10 WIB","Negative"
"13 Februari 2019","KPR Milenial Tersalurkan Rp1,7 Triliun dalam 3 Bulan","13:45 WIB","Positive"
"13 Februari 2019","Anjlok 43%, BEI Pantau Ketat Saham Cahayasakti Investindo","13:42 WIB","Negative"
"13 Februari 2019","Jika Avtur Turun, Harga Tiket Pesawat Bisa Murah?","13:42 WIB","Neutral"
"13 Februari 2019","Ma'ruf Amin: Keuangan Syariah Mampu Dorong Pertumbuhan Ekonomi","13:10 WIB","Positive"
"13 Februari 2019","Raih Rp2,5 Triliun, Indoritel Makmur Jaminkan Saham Anak Usaha","13:04 WIB","Positive"
"13 Februari 2019","IPO, Armada Jaya Patok Harga Rp288/Saham","12:56 WIB","Positive"
"13 Februari 2019","PGN Siap Bangun Jaringan Gas Rp12,5 Triliun","12:52 WIB","Positive"
"13 Februari 2019","Naik 11 Poin, IHSG Bertahan di Zona Hijau","12:30 WIB","Positive"
"13 Februari 2019","Miliarder Mesir Incar Peluang Investasi Tambang hingga Hotel di Korut","11:56 WIB","Positive"
"13 Februari 2019","Riset: Investasi Real Estate Komersial Akan Naik pada 2019","11:43 WIB","Positive"
"13 Februari 2019","Obligasi Korporasi Ditaksir Tembus Rp140 Triliun","11:23 WIB","Neutral"
"13 Februari 2019","Masyarakat Didorong Investasi Pasar Modal, Ini Alasannya","11:19 WIB","Positive"
"13 Februari 2019","Polemik Kenaikan Harga Tiket Pesawat yang Dianggap Belum Tepat","11:11 WIB","Negative"
"13 Februari 2019","Harga Properti Residensial Diperkirakan Naik","10:43 WIB","Positive"
"13 Februari 2019","Gejolak Ekonomi Global Masih Bayangi Pergerakan Rupiah","10:21 WIB","Negative"
"13 Februari 2019","Rupiah Pagi Ini Menguat ke Rp14.027/USD","09:41 WIB","Positive"
"13 Februari 2019","Naik Rp3.000, Harga Emas Antam Dibanderol Rp667.000/Gram","09:33 WIB","Negative"
"13 Februari 2019","Balik Menguat, IHSG Naik 18 Poin ke 6.445","09:07 WIB","Positive"
"13 Februari 2019","Arab Saudi Janji Kurangi Produksi, Harga Minyak Naik","08:53 WIB","Negative"
"13 Februari 2019","Indeks Dolar AS Tertekan Data Ekonomi","08:43 WIB","Negative"
"14 Februari 2019","BTN Syariah Bidik Pembiayaan Rp25 Triliun pada 2019","21:16 WIB","Positive"
"14 Februari 2019","Taspen Targetkan Laba Bersih Tahun Ini Rp325 Triliun","20:35 WIB","Positive"
"14 Februari 2019","Mendag: Impor Gula Mentah Belum Diputuskan","19:55 WIB","Positive"
"14 Februari 2019","Laba Bersih Taspen Anjlok 62,37% Jadi Rp271,5 Miliar","19:19 WIB","Negative"
"14 Februari 2019","Sah, Indonesia-Eurasia Sepakat Tingkatkan Investasi dan Perdagangan","19:11 WIB","Positive"
"14 Februari 2019","Bulog Ungkap Alasan Indonesia Mampu Ekspor Beras ke Malaysia","18:18 WIB","Positive"
"14 Februari 2019","Gara-Gara iPhone, Orang Terkaya Hong Kong Ini Kehilangan Rp89 Triliun","17:41 WIB","Neutral"
"14 Februari 2019","Rupiah Tertekan ke Rp14.090 per USD","17:36 WIB","Negative"
"14 Februari 2019","Ditjen Pajak Keberatan Harga Avtur Mahal karena PPN","17:20 WIB","Negative"
"14 Februari 2019","Kisah Miliarder Tertua di Hong Kong, Kekayaannya Mencapai Rp40 Triliun","17:15 WIB","Neutral"
"14 Februari 2019","Masuk Bisnis Avtur, BP-AKR Jadi Kompetitor Pertamina","16:52 WIB","Positive"
"14 Februari 2019","Mengenal Kwong Siu-hing, Janda Terkaya Hong Kong Miliki Rp210 Triliun","16:33 WIB","Neutral"
"14 Februari 2019","BP-AKR Patungan Bangun SPBU di Indonesia, Ini Jenis BBM dan Harganya","16:32 WIB","Positive"
"14 Februari 2019","Bak Roller Coaster, IHSG Berakhir Menguat ke 6.420","16:22 WIB","Positive"
"14 Februari 2019","Pemerintah Buka-bukaan Harus Impor 280.000 Ton Jagung","16:09 WIB","Negative"
"14 Februari 2019","Daftar Wanita Terkaya Hong Kong, Ada yang Berusia 89 Tahun dengan Kekayaan Rp210 Triliun","15:59 WIB","Neutral"
"14 Februari 2019","Sahamnya Anjlok 63%, Miliarder Ini Terdepak dari Daftar Orang Terkaya Hong Kong","15:50 WIB","Neutral"
"14 Februari 2019","Bahaya Jika Satu Negara Anti Impor","15:21 WIB","Negative"
"14 Februari 2019","BNI Syariah Kantongi Laba Bersih Rp416,08 Miliar","15:08 WIB","Positive"
"14 Februari 2019","Negara Asia Butuh Pilot Berlisensi FAA dengan Gaji Rp420 Juta/Tahun","15:05 WIB","Neutral"
"14 Februari 2019","Harga Pangan Stabil, Kemiskinan Petani Pun Turun","14:53 WIB","Positive"
"14 Februari 2019","Tarif Jasa Logistik Mulai Pengaruhi Ekspor Perikanan RI","14:37 WIB","Negative"
"14 Februari 2019","Tak Andalkan Musim Panen, Begini Cara Stabilkan Harga Pangan","14:05 WIB","Positive"
"14 Februari 2019","Punya Rp32 Triliun, Miliarder Hong Kong Ini Adu Untung Bisnis Judi di Jepang","13:45 WIB","Neutral"
"14 Februari 2019","Pelindo III Siap Kucurkan Investasi Rp6,44 Triliun","13:45 WIB","Positive"
"14 Februari 2019","Kisah Ratu Judi Hong Kong, Berebut Warisan hingga Kantongi Rp64 Triliun","13:37 WIB","Neutral"
"14 Februari 2019","Hary Tanoe: Banyak Investor Akan Investasi Pasca-Pemilu","13:10 WIB","Positive"
"14 Februari 2019","Kemudahan Ekspor Kendaraan Bantu Perbaiki Neraca Perdagangan","13:05 WIB","Positive"
"14 Februari 2019","IHSG Terpeleset ke Zona Merah di Jeda Sesi I","12:23 WIB","Negative"
"14 Februari 2019","HSF Jadi Pengendali Baru Saham Kirana Megatara","11:57 WIB","Positive"
"14 Februari 2019","Distributor Nike Bikin Anak Usaha Pakaian Jadi Bermodal Rp11 Miliar","11:39 WIB","Neutral"
"14 Februari 2019","Korban Perang yang Kini Punya Rp448 Triliun, Ini Kisah Mengharukan Orang Terkaya Hong Kong","11:23 WIB","Neutral"
"14 Februari 2019","Garuda Turunkan Harga Tiket Pesawat 20%","11:19 WIB","Positive"
"14 Februari 2019","Miliki Rp448 Triliun, Superman dari Hong Kong Jadi Orang Terkaya di Negaranya","11:06 WIB","Positive"
"14 Februari 2019","Dolar Perkasa, Rupiah Tertekan ke Rp14.092/USD","09:38 WIB","Negative"
"14 Februari 2019","Harga Emas Antam Turun Rp3.000/Gram","09:23 WIB","Positive"
"14 Februari 2019","Pagi Ini IHSG Naik Tipis ke 6.429","09:08 WIB","Positive"
"14 Februari 2019","Harga Emas Naik Tipis di Tengah Penguatan Dolar","08:40 WIB","Negative"
"14 Februari 2019","Indeks Dolar Menguat Terdorong Angka Inflasi AS","08:23 WIB","Positive"
"14 Februari 2019","Produksi Menyusut, Harga Minyak Dunia Naik","07:48 WIB","Negative"
"14 Februari 2019","Wall Street Menguat Ditopang Data Ekonomi AS","07:37 WIB","Positive"
"14 Februari 2019","Menghadapi Tahun Politik, Masyarakat Diminta Berinvestasi","06:09 WIB","Positive"
"15 Februari 2019","Menteri ESDM: BBM Satu Harga Tumbuhkan Perekonomian Warga Malinau","21:33 WIB","Positive"
"15 Februari 2019","Fakta Harga Beras Indonesia Bukanlah Termahal di Dunia","20:25 WIB","Neutral"
"15 Februari 2019","Ekspor RI Turun, Ini Penjelasan Menko Darmin","17:51 WIB","Negative"
"15 Februari 2019","Rupiah Keok Lagi Imbas Lambannya Perundingan Dagang AS-China","17:28 WIB","Negative"
"15 Februari 2019","Rupiah Terus Terpuruk ke Rp14.154/USD","17:12 WIB","Negative"
"15 Februari 2019","IHSG Melorot ke 6.389 Sambut Akhir Pekan","16:36 WIB","Negative"
"15 Februari 2019","Harga Beras RI Disebut Tertinggi di Dunia, Menko Darmin: di Jepang Lebih Mahal","15:32 WIB","Negative"
"15 Februari 2019","Cegah Stunting, Kebut Investasi Pembangunan SDM","15:06 WIB","Positive"
"15 Februari 2019","Prabowo Sebut Harga Beras dan Daging RI Termahal Dunia, Ini Kata Kementan","14:40 WIB","Negative"
"15 Februari 2019","Selama 2018, Impor Avtur Capai USD861,1 Juta","14:37 WIB","Negative"
"15 Februari 2019","Terintegrasi, Naik LRT, MRT hingga Transjakarta Bisa Sekali Bayar Rp15.000?","14:34 WIB","Positive"
"15 Februari 2019","Benny Tjokro Tambah Modal Armidian Rp99 Miliar","14:21 WIB","Positive"
"15 Februari 2019","Tarif LRT Jabodebek Diusul Flat Rp10.000","13:59 WIB","Positive"
"15 Februari 2019","Pendapatan Emiten Diperkirakan Tumbuh 9%, IHSG Tembus 6.900","13:47 WIB","Positive"
"15 Februari 2019","Tarif LRT Jabodebek Jauh Dekat Rp12.000","13:44 WIB","Negative"
"15 Februari 2019","Laba Bersih Adira Finance Naik 29% Jadi Rp1,8 Triliun","13:31 WIB","Positive"
"15 Februari 2019","Naik Tak Wajar, BEI Hentikan Saham Smartfren Telecom","13:20 WIB","Negative"
"15 Februari 2019","Menhub: Harga Tiket Garuda Masih Mahal","13:19 WIB","Negative"
"15 Februari 2019","Panen Melimpah, Harga Jagung Turun dan Jangan Diskreditkan Petani","12:16 WIB","Positive"
"15 Februari 2019","Revisi UU Migas Harus Pro Investasi","12:12 WIB","Positive"
"15 Februari 2019","IHSG Melemah 21 poin ke 6.398 di Jeda Sesi I","11:59 WIB","Negative"
"15 Februari 2019","Ada Perang Dagang, Bisnis di AS Rugi Rp38 Triliun","11:53 WIB","Negative"
"15 Februari 2019","Harga Tiket Garuda Turun 20%, Menhub: Jangan Sampai Ada Kelas Ekonomi 'Hilang'","11:49 WIB","Positive"
"15 Februari 2019","Turunkan Harga Tiket Pesawat 20%, Saham Garuda Anjlok 2,7%","11:33 WIB","Negative"
"15 Februari 2019","Ribuan Kendaraan Mewah Tunggak Pajak Rp91 Miliar","11:25 WIB","Negative"
"15 Februari 2019","Daya Saing Investasi Migas Indonesia Peringkat ke-25","10:45 WIB","Positive"
"15 Februari 2019","Garuda Turunkan Harga Tiket Pesawat 20%, Bagaimana dengan Maskapai Lain?","10:40 WIB","Positive"
"15 Februari 2019","Penyaluran Kredit Maybank Capai Rp133,3 Triliun","10:37 WIB","Positive"
"15 Februari 2019","BPS: Impor Januari 2019 USD15,03 Miliar, Turun 1,83%","09:54 WIB","Positive"
"15 Februari 2019","Rupiah Pagi Ini Anjlok ke Rp14.119/USD","09:44 WIB","Negative"
"15 Februari 2019","Turun 4,7%, Ekspor Januari 2019 USD13,87 Miliar","09:37 WIB","Negative"
"15 Februari 2019","Harga Emas Antam Naik Rp4.000/Gram","09:20 WIB","Negative"
"15 Februari 2019","Naik 5 Poin, IHSG Dibuka Hijau","09:14 WIB","Positive"
"15 Februari 2019","Harga Minyak Naik Karena OPEC Janji Kurangi Produksi","08:55 WIB","Negative"
"15 Februari 2019","Investor Gathering and Corporate Forum 2019, Hary Tanoe: Kesempatan di Pasar Modal Selalu Ada","08:40 WIB","Positive"
"15 Februari 2019","Hary Tanoe: Hasil Pemilu 2019 Ditunggu Investor, Kalau Bagus Investasi akan Masuk","08:36 WIB","Positive"
"15 Februari 2019","Indeks Dolar Lesu Imbas Buruknya Data Ekonomi AS","08:29 WIB","Negative"
"15 Februari 2019","Harga Emas Berjangka Turun Tipis","08:01 WIB","Positive"
"15 Februari 2019","Wall Street Mixed, Data Penjualan Ritel Bebani Pasar Saham","07:37 WIB","Negative"
"15 Februari 2019","Harga Tiket Pesawat Garuda, Citilink dan Sriwijaya Turun 20%","07:09 WIB","Positive"
"16 Februari 2019","Jokowi, Mentan hingga Pedagang Tepis Prabowo soal Harga Beras RI Termahal Dunia","20:20 WIB","Negative"
"16 Februari 2019","Pengusaha Hotel Gembira Harga Tiket Pesawat Turun 20%","19:42 WIB","Positive"
"16 Februari 2019","Avtur Turun, Harga Tiket Pesawat Bisa Murah?","18:03 WIB","Positive"
"16 Februari 2019","Jokowi Bakal Buka-bukaan soal Data Ekonomi RI","17:33 WIB","Positive"
"16 Februari 2019","PGN-Pertagas Kuasai 96% Bisnis Hilir Gas di Indonesia","17:09 WIB","Positive"
"16 Februari 2019","Utang Luar Negeri Indonesia Akhir 2018 Naik Jadi Rp5.275 Triliun","16:11 WIB","Negative"
"16 Februari 2019","Harga Avtur Dievaluasi 2 Kali Sebulan","15:13 WIB","Neutral"
"16 Februari 2019","CIMB Niaga Targetkan Transaksi XTRA XPO Tembus Rp700 Miliar","14:30 WIB","Positive"
"16 Februari 2019","Resmikan Jargas di Bontang, Menteri ESDM: Harganya Ekonomis","13:37 WIB","Positive"
"16 Februari 2019","BTPN Sepakat Tak Bagi Dividen ke Pemegang Saham","13:06 WIB","Positive"
"16 Februari 2019","Harga Daging dan Beras RI Disebut Termahal Dunia, Ini Kata Pedagang","12:06 WIB","Negative"
"16 Februari 2019","Daftar Harga Pangan Hari Ini, Beras dan Daging Naik","11:53 WIB","Negative"
"16 Februari 2019","Dalam Sepekan IHSG Anjlok 2%, Asing Jual Bersih Rp3,3 Triliun","10:43 WIB","Negative"
"16 Februari 2019","Dolar Melemah Imbas Lesunya Data Ekonomi Amerika","09:52 WIB","Negative"
"16 Februari 2019","Harga Minyak Dunia Terus Naik","09:47 WIB","Negative"
"16 Februari 2019","Alasan Pertamina Turunkan Harga Avtur","09:15 WIB","Positive"
"16 Februari 2019","Turunnya Harga BBM hingga Permintaan Maaf Bos Bukalapak","09:10 WIB","Neutral"
